t15,server,status,anomaly_score,is_anomaly,is_sustained,threshold
2026-03-06 15:15:00,192.168.1.39:9182,active,0.6899813121390711,True,True,0.638473806008942
2026-03-06 15:15:00,192.168.1.37:9182,active,0.6890905647109226,True,True,0.638473806008942
2026-03-06 15:15:00,192.168.1.2:9182,active,0.6419200121118707,True,True,0.638473806008942
2026-03-06 15:15:00,192.168.1.38:9182,active,0.6668586653459263,True,True,0.638473806008942
2026-03-06 15:15:00,192.168.1.5:9182,active,0.6833416518523253,True,True,0.638473806008942
